session_key,meeting_key,driver_number,lap_number,date_start,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,compound,stint_number,lap_in_stint,tyre_age_at_start,tyre_age,has_complete_timing,is_start_lap,is_pit_in_lap,is_pit_out_lap,is_deleted,is_neutralised,is_valid_for_pace,exclusion_reason
9472,1229,81,13,2024-03-02T15:23:26.832000+00:00,118.689,52.735,42.241,23.713,HARD,2,1,0,0,true,false,false,true,false,false,false,pit_out
9472,1229,81,14,2024-03-02T15:25:25.542000+00:00,96.796,30.92,42.057,23.819,HARD,2,2,0,1,true,false,false,false,false,false,true,
9472,1229,81,15,2024-03-02T15:27:02.452000+00:00,96.823,31.008,41.928,23.887,HARD,2,3,0,2,true,false,false,false,false,false,true,
9472,1229,81,16,2024-03-02T15:28:39.182000+00:00,96.427,30.706,41.849,23.872,HARD,2,4,0,3,true,false,false,false,false,false,true,
9472,1229,81,17,2024-03-02T15:30:15.550000+00:00,96.872,30.863,42.13,23.879,HARD,2,5,0,4,true,false,false,false,false,false,true,
9472,1229,81,18,2024-03-02T15:31:52.578000+00:00,97.095,30.958,42.15,23.987,HARD,2,6,0,5,true,false,false,false,false,false,true,
9472,1229,81,19,2024-03-02T15:33:29.643000+00:00,96.577,30.84,41.863,23.874,HARD,2,7,0,6,true,false,false,false,false,false,true,
9472,1229,81,20,2024-03-02T15:35:06.210000+00:00,96.644,30.982,41.794,23.868,HARD,2,8,0,7,true,false,false,false,false,false,true,
9472,1229,81,21,2024-03-02T15:36:42.834000+00:00,96.733,30.904,41.943,23.886,HARD,2,9,0,8,true,false,false,false,false,false,true,
9472,1229,81,22,2024-03-02T15:38:19.659000+00:00,96.555,30.87,41.812,23.873,HARD,2,10,0,9,true,false,false,false,false,false,true,
9472,1229,81,23,2024-03-02T15:39:56.149000+00:00,96.68,30.953,41.883,23.844,HARD,2,11,0,10,true,false,false,false,false,false,true,
9472,1229,81,24,2024-03-02T15:41:32.778000+00:00,96.884,31.104,41.813,23.967,HARD,2,12,0,11,true,false,false,false,false,false,true,
9472,1229,81,25,2024-03-02T15:43:09.734000+00:00,97.008,31.017,42.028,23.963,HARD,2,13,0,12,true,false,false,false,false,false,true,
9472,1229,81,26,2024-03-02T15:44:46.723000+00:00,96.882,30.94,42.004,23.938,HARD,2,14,0,13,true,false,false,false,false,false,true,
9472,1229,81,27,2024-03-02T15:46:23.673000+00:00,96.905,31.034,41.892,23.979,HARD,2,15,0,14,true,false,false,false,false,false,true,
9472,1229,81,28,2024-03-02T15:48:00.491000+00:00,96.905,31.028,41.888,23.989,HARD,2,16,0,15,true,false,false,false,false,false,true,
9472,1229,81,29,2024-03-02T15:49:37.484000+00:00,97.179,31.07,42.068,24.041,HARD,2,17,0,16,true,false,false,false,false,false,true,
9472,1229,81,30,2024-03-02T15:51:14.548000+00:00,97.177,31.02,42.067,24.09,HARD,2,18,0,17,true,false,false,false,false,false,true,
9472,1229,81,31,2024-03-02T15:52:51.800000+00:00,97.57,30.979,42.516,24.075,HARD,2,19,0,18,true,false,false,false,false,false,true,
9472,1229,81,32,2024-03-02T15:54:29.304000+00:00,97.163,30.956,42.2,24.007,HARD,2,20,0,19,true,false,false,false,false,false,true,
9472,1229,81,33,2024-03-02T15:56:06.542000+00:00,97.088,31.023,42.039,24.026,HARD,2,21,0,20,true,false,false,false,false,false,true,
9472,1229,81,34,2024-03-02T15:57:43.519000+00:00,99.211,30.933,41.867,26.411,HARD,2,22,0,21,true,false,true,false,false,false,false,pit_in
9472,1229,81,35,2024-03-02T15:59:22.693000+00:00,119.703,53.392,42.529,23.782,HARD,3,1,0,0,true,false,false,true,false,false,false,pit_out
9472,1229,81,36,2024-03-02T16:01:22.454000+00:00,95.153,30.577,41.125,23.451,HARD,3,2,0,1,true,false,false,false,false,false,true,
9472,1229,81,37,2024-03-02T16:02:57.644000+00:00,94.774,30.469,40.772,23.533,HARD,3,3,0,2,true,false,false,false,true,false,false,deleted_lap
9472,1229,81,38,2024-03-02T16:04:32.414000+00:00,95.298,30.613,41.055,23.63,HARD,3,4,0,3,true,false,false,false,true,false,false,deleted_lap
9472,1229,81,39,2024-03-02T16:06:07.770000+00:00,94.983,30.196,41.091,23.696,HARD,3,5,0,4,true,false,false,false,false,false,true,
9472,1229,81,40,2024-03-02T16:07:42.787000+00:00,95.005,30.329,41.07,23.606,HARD,3,6,0,5,true,false,false,false,false,false,true,
9472,1229,81,41,2024-03-02T16:09:17.635000+00:00,95.109,30.504,41.055,23.55,HARD,3,7,0,6,true,false,false,false,false,false,true,
9472,1229,81,42,2024-03-02T16:10:52.836000+00:00,95.341,30.605,41.21,23.526,HARD,3,8,0,7,true,false,false,false,false,false,true,
9472,1229,81,43,2024-03-02T16:12:28.242000+00:00,95.258,30.52,41.188,23.55,HARD,3,9,0,8,true,false,false,false,false,false,true,
9472,1229,81,44,2024-03-02T16:14:03.437000+00:00,95.238,30.489,41.161,23.588,HARD,3,10,0,9,true,false,false,false,false,false,true,
9472,1229,81,45,2024-03-02T16:15:38.674000+00:00,95.306,30.589,41.14,23.577,HARD,3,11,0,10,true,false,false,false,false,false,true,
9472,1229,81,46,2024-03-02T16:17:13.949000+00:00,95.296,30.594,41.178,23.524,HARD,3,12,0,11,true,false,false,false,false,false,true,
9472,1229,81,47,2024-03-02T16:18:49.248000+00:00,95.376,30.504,41.194,23.678,HARD,3,13,0,12,true,false,false,false,false,false,true,
9472,1229,81,48,2024-03-02T16:20:24.634000+00:00,95.702,30.651,41.365,23.686,HARD,3,14,0,13,true,false,false,false,false,false,true,
9472,1229,81,49,2024-03-02T16:22:00.340000+00:00,95.653,30.619,41.313,23.721,HARD,3,15,0,14,true,false,false,false,false,false,true,
9472,1229,81,50,2024-03-02T16:23:35.926000+00:00,95.984,30.79,41.405,23.789,HARD,3,16,0,15,true,false,false,false,true,false,false,deleted_lap
9472,1229,81,51,2024-03-02T16:25:11.951000+00:00,95.8,30.74,41.312,23.748,HARD,3,17,0,16,true,false,false,false,false,false,true,
9472,1229,81,52,2024-03-02T16:26:47.817000+00:00,96.024,30.765,41.526,23.733,HARD,3,18,0,17,true,false,false,false,false,false,true,
9472,1229,81,53,2024-03-02T16:28:23.925000+00:00,95.739,30.77,41.299,23.67,HARD,3,19,0,18,true,false,false,false,false,false,true,
9472,1229,81,54,2024-03-02T16:29:59.604000+00:00,96.107,30.976,41.431,23.7,HARD,3,20,0,19,true,false,false,false,false,false,true,
9472,1229,81,55,2024-03-02T16:31:35.612000+00:00,95.973,30.879,41.373,23.721,HARD,3,21,0,20,true,false,false,false,false,false,true,
9472,1229,81,56,2024-03-02T16:33:11.663000+00:00,96.1,30.82,41.515,23.765,HARD,3,22,0,21,true,false,false,false,false,false,true,
9472,1229,81,57,2024-03-02T16:34:47.748000+00:00,95.92,30.738,41.401,23.781,HARD,3,23,0,22,true,false,false,false,false,false,true,
